"Story","Title","Result","Date","Stability","Duration (s)"
"Permission 012  dashboards  details  group  only  sees  shared  data","Permission 012  dashboards  details  group  only  sees  shared  data","SUCCESS","2017-06-02T12:57:05.720+07:00","0.0","26.77"
