"Story","Title","Result","Date","Stability","Duration (s)"
"Permission 014  dashboards  list  business  user  only  sees  shared  dashboards","Permission 014  dashboards  list  business  user  only  sees  shared  dashboards","SUCCESS","2017-06-02T12:57:48.932+07:00","0.0","43.06"
