"Story","Title","Result","Date","Stability","Duration (s)"
"Permission 005  reports  details  business  user  see  data  restricted  by  filter","Create  report  name  field  empty","SUCCESS","2017-06-02T12:53:54.236+07:00","0.0","27.66"
